Invoice Date,Invoice Number,Sku,Asin,Item Description,Quantity,Invoice Amount,Transaction Type,Ship To City,transaction_type,revenue_calc,shipping_loss_calc,units_sold_calc,needs_estimation,month_tag
2025-09-26,IN-501,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,THANE,Shipment,299.0,0.0,1,False,
2025-09-27,IN-512,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,JALANDHAR,Shipment,299.0,0.0,1,False,
2025-09-29,PNQ3-583,GP53,B0FQPG3GG2,nan,1,0.0,Cancel,BENGALURU,Cancel,0.0,0.0,0,False,
2025-09-27,IN-513,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,PURNIA,Shipment,299.0,0.0,1,False,
2025-09-27,IN-518,LGOA360,B0FP9LYYWR,yantralay Lens Guard for DJI Osmo 360 Camera   Waterproof Dustproof Snap On Lens Protective Cover  Easy Installation  Osm o Action 360 Accessories,1,1110.55,Shipment,NAVI MUMBAI,Shipment,1110.55,0.0,1,False,
2025-09-27,IN-517,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,NEW DELHI,Shipment,299.0,0.0,1,False,
2025-09-27,IN-514,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,BHATGAON  Sarangarh Bilaigarh,Shipment,299.0,0.0,1,False,
2025-09-29,BOM7-1824,ACFRAMEOP3_PL_VRIG,B0DDQ7BWNC,yantralay Phone Holder for DJI Osmo Pocket 3  Vlogging Camera Expansion Bracket  Adjustable Adapter Frame  Live Streaming Accessories,1,1169.0,Shipment,SILIGURI,Shipment,1169.0,0.0,1,False,
2025-09-29,BOM5-1539,GP47-L_TLSNK,B0BBVGXFZ2,Camera Bike Mount Motorcycle Handlebar Clamp Holder for GoPro Insta360 Accessories  TELESIN 360    Rotating Bicycle Cycling Attachment Accessory for,1,1849.0,Shipment,KOPPAL,Shipment,1849.0,0.0,1,False,
2025-09-29,PNQ3-584,GP28_H13,B0DHYDQL5V,Yantralay Silicone Lanyard Sleeve Protective Cover   6PCS Tempered Glass Screen Guard with Silicone Lens Cover Compatible with Go Pro Hero 9 Black Act,1,0.0,FreeReplacement,HYDERABAD,FreeReplacement,0.0,0.0,0,True,
2025-09-29,BOM7-1827,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1262.0,Shipment,JAIPUR,Shipment,1262.0,0.0,1,False,
2025-09-29,BOM5-1542,GP10_RS4MINI_STARTRC,B0DZZFNDHP,yantralay Portable Carrying Storage Case for DJ I Ronin RS4Mini Gimbal EVA Handbag Travel Handheld Shoulder Bag  RS4MINI,1,2631.0,Shipment,MUMBAI,Shipment,2631.0,0.0,1,False,
2025-09-26,BOM7-1779,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,-1198.9,Refund,PUNE,Refund,-1198.9,0.0,0,False,
2025-09-29,BOM5-1543,GP10_OM7_STARTRCN,B0DXPYBSMM,STARTRC PHOTO PU Osmo Mobile 7P Case Portable Shoulder Bag for Dji OM 7 Pro 7 Gimbal Stabilizer Travel Case for DJI Osmo Mobile 7 7P Accessories  Grey,1,1804.05,Shipment,MUMBAI,Shipment,1804.05,0.0,1,False,
2025-09-29,BOM5-1541,GP10_ONEX4_STARTRC,B0DDXP86FQ,yantralay x Startr c Carrying Case for Insta 360 X4 X5  Portable PU Storage Protective Bag Travel Case for Insta 360 X4 X5 Accessories with Large Capa,1,1595.0,Shipment,MUMBAI,Shipment,1595.0,0.0,1,False,
2025-09-29,BOM7-1830,GP46-M_GP46-S_GP25_150CMS,B0F99WWGGT,yantralay Motorcycle Handlebar Clamp Kit with Dual Clamp Mounts   Invisible Selfie Stick for Insta 360 X4 X3 X2 One RS GO 3   Bike Action Camera Mount,1,3679.35,Shipment,Pune,Shipment,3679.35,0.0,1,False,
2025-09-29,BOM7-1831,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2449.0,Shipment,Vasai Virar,Shipment,2449.0,0.0,1,False,
2025-09-29,BOM7-1832,DA31,B0CGDMJ882,Yantralay DSLR Battery Pouch   Portable Waterproof Bag for lp e6 e8 e10 e12 en el14 el15 fw50 f550 Batteries   Convenient Access Design   Compact and,1,499.0,Shipment,MUMBAI,Shipment,499.0,0.0,1,False,
2025-09-23,IN-427,SGOA360,B0FP9MWY9J,yantralay Screen Guard for DJI Osm o Action 360   HD Tempered Glass  Anti Scratch  Waterproof Film   Clear Protection for Action Camera Screen,1,-399.0,Refund,VIJAYAWADA,Refund,-399.0,0.0,0,False,
2025-09-29,BOM7-1833,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,474.05,Shipment,Mumbai,Shipment,474.05,0.0,1,False,
2025-09-29,BOM7-1826,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame Mount  Insta 360 X5 Accessories  X5 Aluminium Frame,1,3752.93,Shipment,Mumbai,Shipment,3752.93,0.0,1,False,
2025-09-29,BOM5-1544,GP46-S,B0F91G6H93,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1614.05,Shipment,NAVI MUMBAI,Shipment,1614.05,0.0,1,False,
2025-09-29,BOM7-1834,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,1867.7,Shipment,AHMEDABAD,Shipment,1867.7,0.0,1,False,
2025-09-27,BOM7-1802,LGONEX4,B0F7RT4HGJ,yantralay 2Pcs Lens Guard for Insta 360 X4 Camera Lens Protector Scratch Resistant Protective Lens Cover High Transparency Optical Coated Cap Insta 36,1,-799.0,Refund,DIBRUGARH,Refund,-799.0,0.0,0,False,
2025-09-29,PNQ3-582,GP10_OM7P_STARTRC,B0F2J6Z8WT,yantralay Osmo Mobile 7P Case Portable PU Shoulder Bag for DJI OM 7 Pro 7 Gimbal Stabilizer Travel Case for DJI Osmo Mobile 7 7P,1,1234.05,Shipment,GAYA,Shipment,1234.05,0.0,1,False,
2025-09-30,BOM7-1835,GP10_OM6_SLF,B0BWWQDCY7,yantralay Polyester Carry Case For Dji Osmo Mobile 6  Om6 Gimbal Accessories   Premium Pu Shockproof Material  Dual Zipper  Portable   Lightweight Har,1,901.55,Shipment,SIRSA,Shipment,901.55,0.0,1,False,
2025-09-29,BOM5-1545,GP10_RS4MINI_STARTRC,B0DZZFNDHP,yantralay Portable Carrying Storage Case for DJ I Ronin RS4Mini Gimbal EVA Handbag Travel Handheld Shoulder Bag  RS4MINI,1,2631.0,Shipment,BENGALURU,Shipment,2631.0,0.0,1,False,
2025-09-30,BOM7-1838,PS_CDRACK-BLACK,B0DWXZ4PH8,yantralay Game Storage Tower for PS5 Xbox Series   Holds 18 Game Discs with 4 Controller Holders   Gaming Desk Organizer   Stand   Black,1,1709.0,Shipment,ROHTAK,Shipment,1709.0,0.0,1,False,
2025-09-30,BOM5-1546,IN_MICMOUNT_X4,B0DZJQ8F1R,yantralay External Microphone Aluminium Auxiliary Mount Compatible With Insta 360 X4 X3 X2  Insta 360 Camera Accessories,1,1398.0,Shipment,PIMPRI CHINCHWAD,Shipment,1398.0,0.0,1,False,
2025-09-30,BOM7-1837,GP28COMBO1_H13,B0DHYCQR66,Yantralay Silicone Lanyard Sleeve Protective Cover   6PCS Tempered Glass Screen Guard with Silicone Lens Cover Compatible with GoPro Hero 9 Black Acti,1,613.7,Shipment,SHIMLA,Shipment,613.7,0.0,1,False,
2025-09-30,NAN,PS5_CC1_GREY,B0BRJMPHKL,nan,1,0.0,Cancel,KORATAGERE,Cancel,0.0,0.0,0,False,
2025-09-30,BOM5-1548,GP25_TRIPOD,B0FN8K885R,Yantralay 122cm Invisible Stick   Tripod Extension Monopod for Insta360 X5 X4 X3  ONE R RS  DJI Osmo Action Series   Lightweight Extendable Camera Acc,1,1538.05,Shipment,PUNE,Shipment,1538.05,0.0,1,False,
2025-09-30,PNQ3-585,TY72_TUYU,B0FQ5XLZBY,nan,1,0.0,Cancel,KADODARA,Cancel,0.0,0.0,0,False,
2025-09-28,IN-534,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,SIKAR,Shipment,299.0,0.0,1,False,
2025-09-28,IN-543,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,Pawapuri,Shipment,299.0,0.0,1,False,
2025-09-28,IN-542,LED_F02,B0FR8R829R,Yantralay Portable Mini Camera Flash Light  Rechargeable Speedlite with Built in Battery  6500K High CRI 96  External Flash for DSLR Cameras,1,1849.0,Shipment,PANIPAT,Shipment,1849.0,0.0,1,False,
2025-09-28,IN-531,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,BENGALURU,Shipment,299.0,0.0,1,False,
2025-09-28,IN-541,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,VASAI VIRAR,Shipment,299.0,0.0,1,False,
2025-09-28,IN-536,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,Hyderabad,Shipment,299.0,0.0,1,False,
2025-09-27,IN-520,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,NALAGARH,Shipment,299.0,0.0,1,False,
2025-09-27,IN-521,MS_P3-FS-01_TLS,B0FPR3MF8C,yantralay Magnetic Tablet Floor Stand  Aluminum Alloy Phone Holder Stand for Video Recording  Overhead Bed Sofa Phone Mount Height Adjustable Ultra St,1,0.0,FreeReplacement,New Delhi,FreeReplacement,0.0,0.0,0,True,
2025-09-28,IN-528,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,Solan,Shipment,299.0,0.0,1,False,
2025-09-29,IN-545,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,SERCHHIP,Shipment,299.0,0.0,1,False,
2025-09-28,IN-529,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,DEHRADUN,Shipment,299.0,0.0,1,False,
2025-09-29,IN-546,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,MUMBAI,Shipment,299.0,0.0,1,False,
2025-09-28,IN-526,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,UDUPI,Shipment,299.0,0.0,1,False,
2025-09-29,IN-548,SGOA360,B0FP9MWY9J,yantralay Screen Guard for DJI Osm o Action 360   HD Tempered Glass  Anti Scratch  Waterproof Film   Clear Protection for Action Camera Screen,1,399.0,Shipment,HARNAUT,Shipment,399.0,0.0,1,False,
2025-09-30,IN-554,SGOA360,B0FP9MWY9J,yantralay Screen Guard for DJI Osm o Action 360   HD Tempered Glass  Anti Scratch  Waterproof Film   Clear Protection for Action Camera Screen,1,399.0,Shipment,CHENNAI,Shipment,399.0,0.0,1,False,
2025-09-28,IN-537,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,chelavoor,Shipment,299.0,0.0,1,False,
2025-09-29,IN-551,ACFRAMEOA360_AL,B0FP9RC1HB,Yantralay Metal Frame Camera Cage with Silicone Lens Protector for DJI Osm o Action 360   Aluminium Protective Cage with 1 4  Threaded Hole   Cold Sho,1,3999.0,Shipment,MADURAI,Shipment,3999.0,0.0,1,False,
2025-09-27,IN-525,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,CUTTACK,Shipment,299.0,0.0,1,False,
2025-09-28,IN-539,GP28_ONEX5,B0FQBHNHVD,Yantralay Soft Silicone Camera Case Body Cover with Lens Cap for Insta 360  ONE X5   Shockproof  Anti Scratch  Precise Fit Protective Case for X5 Act,1,599.0,Shipment,NAVI MUMBAI,Shipment,599.0,0.0,1,False,
2025-09-28,IN-540,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,Dombivali,Shipment,299.0,0.0,1,False,
2025-09-27,IN-524,ACFRAMEOA360_AL,B0FP9RC1HB,Yantralay Metal Frame Camera Cage with Silicone Lens Protector for DJI Osm o Action 360   Aluminium Protective Cage with 1 4  Threaded Hole   Cold Sho,1,3879.03,Shipment,HAORA,Shipment,3879.03,0.0,1,False,
2025-09-30,IN-553,ACFRAMEOA360_AL,B0FP9RC1HB,Yantralay Metal Frame Camera Cage with Silicone Lens Protector for DJI Osm o Action 360   Aluminium Protective Cage with 1 4  Threaded Hole   Cold Sho,1,3999.0,Shipment,Prayagraj,Shipment,3999.0,0.0,1,False,
2025-09-28,IN-530,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,KOTA,Shipment,299.0,0.0,1,False,
2025-09-29,IN-547,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,2,580.06,Shipment,BENGALURU,Shipment,580.06,0.0,2,False,
2025-09-30,IN-552,ACFRAMEOA360_AL,B0FP9RC1HB,Yantralay Metal Frame Camera Cage with Silicone Lens Protector for DJI Osm o Action 360   Aluminium Protective Cage with 1 4  Threaded Hole   Cold Sho,1,3999.0,Shipment,BENGALURU,Shipment,3999.0,0.0,1,False,
2025-09-28,IN-544,SGOA360,B0FP9MWY9J,yantralay Screen Guard for DJI Osm o Action 360   HD Tempered Glass  Anti Scratch  Waterproof Film   Clear Protection for Action Camera Screen,1,399.0,Shipment,New Delhi,Shipment,399.0,0.0,1,False,
2025-09-27,IN-522,LED_F02,B0FR8R829R,Yantralay Portable Mini Camera Flash Light  Rechargeable Speedlite with Built in Battery  6500K High CRI 96  External Flash for DSLR Cameras,1,1499.0,Shipment,KALYANI,Shipment,1499.0,0.0,1,False,
2025-09-28,IN-538,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,NALGONDA,Shipment,299.0,0.0,1,False,
2025-09-28,IN-527,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,Aurangabad,Shipment,299.0,0.0,1,False,
2025-09-29,BOM7-1825,GP47-L_TLSNK,B0BBVGXFZ2,Camera Bike Mount Motorcycle Handlebar Clamp Holder for GoPro Insta360 Accessories  TELESIN 360    Rotating Bicycle Cycling Attachment Accessory for,1,1849.0,Shipment,PUNE,Shipment,1849.0,0.0,1,False,
2025-09-30,BOM7-1836,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2449.0,Shipment,THANE,Shipment,2449.0,0.0,1,False,
2025-09-30,BOM5-1550,GP10_ONEX4_STARTRC,B0DDXP86FQ,yantralay x Startr c Carrying Case for Insta 360 X4 X5  Portable PU Storage Protective Bag Travel Case for Insta 360 X4 X5 Accessories with Large Capa,1,1595.0,Shipment,Mumbai Suburban,Shipment,1595.0,0.0,1,False,
2025-09-28,PNQ3-579,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,-499.0,Refund,Beeramguda  Hyderabad,Refund,-499.0,0.0,0,False,
2025-09-25,IN-473,TY72_TUYU,B0FQ5XLZBY,yantralay Helmet Chin Mount with Removable Quick Release   Compatible with Hero 13 12 11 10 9  Insta 360 ONE X4 X3 X2  Ace Pro Pro 2  DJI Osm o Action,1,-1099.0,Refund,BENGALURU,Refund,-1099.0,0.0,0,False,
2025-09-30,BOM7-1840,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,499.0,Shipment,TALEGAON MIDC,Shipment,499.0,0.0,1,False,
2025-09-30,BOM5-1553,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,805.6,Shipment,Mumbai,Shipment,805.6,0.0,1,False,
2025-09-30,BOM5-1554,GP10_OM7P_STARTRC,B0F2J6Z8WT,yantralay Osmo Mobile 7P Case Portable PU Shoulder Bag for DJI OM 7 Pro 7 Gimbal Stabilizer Travel Case for DJI Osmo Mobile 7 7P,1,1234.05,Shipment,SANCHORE,Shipment,1234.05,0.0,1,False,
2025-09-30,BOM7-1844,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1262.0,Shipment,GREATER NOIDA,Shipment,1262.0,0.0,1,False,
2025-09-30,BOM7-1845,GP46-M_GP46-S_GP25_150CMS,B0F99WWGGT,yantralay Motorcycle Handlebar Clamp Kit with Dual Clamp Mounts   Invisible Selfie Stick for Insta 360 X4 X3 X2 One RS GO 3   Bike Action Camera Mount,1,3873.0,Shipment,Sonauli,Shipment,3873.0,0.0,1,False,
2025-09-30,PNQ3-586,TY72_TUYU,B0FQ5XLZBY,nan,1,0.0,Cancel,KADODARA,Cancel,0.0,0.0,0,False,
2025-09-30,BOM7-1848,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,1867.7,Shipment,Pune,Shipment,1867.7,0.0,1,False,
2025-09-23,PNQ3-573,GP28COMBO_X3N,B0BY8178B6,PellKing Camera Protective Accessories Kit for Insta360 X3  Inst 360 X3 Bundle Include Lens Guard Silicone Protective Cover Screen Protectors Camera C,1,-1091.55,Refund,BELAGAVI,Refund,-1091.55,0.0,0,False,
2025-09-30,BOM5-1555,GP46-S,B0F91G6H93,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1614.05,Shipment,GREATER NOIDA,Shipment,1614.05,0.0,1,False,
2025-09-26,PNQ3-578,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,-901.55,Refund,Panjim,Refund,-901.55,0.0,0,False,
2025-09-30,BOM7-1846,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1262.0,Shipment,Mainpuri,Shipment,1262.0,0.0,1,False,
2025-09-30,NAN,GP49,B0D456N4QM,nan,1,0.0,Cancel,KALYAN,Cancel,0.0,0.0,0,False,
2025-09-30,BOM7-1847,PS_CDRACK-RED,B0DWXZPTZV,yantralay Game Storage Tower for PS5 Xbox Series   Holds 18 Game Discs with 4 Controller Holders   Gaming Desk Organizer   Stand  Red,1,1623.55,Shipment,MATHIGIRI,Shipment,1623.55,0.0,1,False,
2025-09-30,NAN,LGOA360,B0FP9LYYWR,nan,1,0.0,Cancel,BENGALURU,Cancel,0.0,0.0,0,False,
2025-09-30,BOM5-1549,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2449.0,Shipment,BENGALURU,Shipment,2449.0,0.0,1,False,
2025-09-30,BOM7-1849,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1262.0,Shipment,Mumbai,Shipment,1262.0,0.0,1,False,
2025-09-30,BOM5-1557,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,901.55,Shipment,KALYAN,Shipment,901.55,0.0,1,False,
2025-09-30,BOM5-1551,CADEN_D15N,B07Q6BBS1L,CADeN Camera Bag Sling Backpack  Camera Case Waterproof with Modular Inserts Tripod Holder for DSLR SLR and Mirrorless Cameras  Canon Nikon Sony Penta,1,2849.0,Shipment,SIVAKASI,Shipment,2849.0,0.0,1,False,
2025-09-30,BOM5-1556,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,NAVI MUMBAI,Shipment,848.0,0.0,1,False,
2025-09-30,BOM7-1850,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,1966.0,Shipment,NEW DELHI,Shipment,1966.0,0.0,1,False,
2025-09-30,BOM7-1842,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,0.0,FreeReplacement,KORATAGERE,FreeReplacement,0.0,0.0,0,True,
2025-09-30,BOM7-1843,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1198.9,Shipment,BENGALURU,Shipment,1198.9,0.0,1,False,
2025-09-30,BOM7-1839,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2326.55,Shipment,NAGPUR,Shipment,2326.55,0.0,1,False,
2025-09-30,BOM5-1547,TRH_TARIONN,B09XMJKR7B,nan,1,0.0,Cancel,LAWNGTLAI,Cancel,0.0,0.0,0,False,
2025-09-29,IN-549,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,MORADABAD,Shipment,299.0,0.0,1,False,
2025-09-29,IN-550,GP162KIT,B0FQ5XM6M6,yantralay Helmet Chin Strap Mount Combo Kit with Smartphone Holder  Quick Release Buckle   Screw   Compatible with Hero 13 12 11 10  Insta360  DJ I Os,1,299.0,Shipment,DHUBRI,Shipment,299.0,0.0,1,False,
2025-09-19,CN-70,GP162KIT,B0FQ5XM6M6,nan,1,0.0,Cancel,BENGALURU,Cancel,0.0,0.0,0,False,
2025-09-29,NAN,GP46-S,B0F91G6H93,nan,1,0.0,Cancel,NAVI MUMBAI,Cancel,0.0,0.0,0,False,
2025-08-18,BLR7-1167,PS10_OLEDCOMBO_GREEN,B0DJFLRGQF,yantralay 4 in 1 Carrying Case Pouch with Protective Cover for Nintendo Switch OLED  Non Slip Soft Case Cover  Screen Protectors   Thumb Grips for Swi,1,-1104.83,Refund,Akola lahane umri,Refund,-1104.83,0.0,0,False,
2025-08-27,BLR7-1218,GP10_OM6_STARTRC,B0C55JFPKR,yantralay Waterproof Storage Case for DJI Osmo Mobile 6 with Ultimate Protection for Gimbal  Tripod  Phone Clamp  and Accessories   Includes Shoulder,1,-1228.02,Refund,KUNNAMKULAM,Refund,-1228.02,0.0,0,False,
2025-08-07,BLR7-1100,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,-610.13,Refund,PANAJI,Refund,-610.13,0.0,0,False,
2025-09-01,BLR7-1232,GP46-M_GP46-S_GP25_150CMS,B0F99WWGGT,nan,1,0.0,Cancel,Bengaluru,Cancel,0.0,0.0,0,False,
